user_id,is_hub,adjacency_reads
3498,false,8
3501,false,8
3514,false,8
3521,false,8
3526,false,8
3529,false,8
3531,false,8
3553,false,8
3556,false,8
3566,false,8
3574,false,8
3581,false,8
3583,false,8
3587,false,8
3588,false,8
3597,false,8
3613,false,8
3614,false,8
3628,false,8
3646,false,8
3655,false,8
3671,false,8
3682,false,8
3690,false,8
3698,false,8
3700,false,8
3715,false,8
3717,false,8
3728,false,8
3733,false,8
3737,false,8
3754,false,8
3795,false,8
3798,false,8
3800,false,8
3816,false,8
3827,false,8
3828,false,8
3839,false,8
3843,false,8
3846,false,8
3851,false,8
3856,false,8
3858,false,8
3919,false,8
3921,false,8
3931,false,8
3936,false,8
3941,false,8
3949,false,8
3950,false,8
3953,false,8
3960,false,8
3967,false,8
3975,false,8
3984,false,8
4007,false,8
4015,false,8
4054,false,8
4061,false,8
4062,false,8
4065,false,8
4069,false,8
4071,false,8
4084,false,8
4086,false,8
4098,false,8
4102,false,8
4105,false,8
4112,false,8
4127,false,8
4130,false,8
4131,false,8
4134,false,8
4139,false,8
4147,false,8
4155,false,8
4168,false,8
4170,false,8
4173,false,8
4184,false,8
4213,false,8
4233,false,8
4264,false,8
4271,false,8
4279,false,8
4316,false,8
4341,false,8
4390,false,8
4399,false,8
4403,false,8
4409,false,8
4422,false,8
4426,false,8
4428,false,8
4434,false,8
4445,false,8
4449,false,8
4459,false,8
4460,false,8
4472,false,8
4493,false,8
4497,false,8
4518,false,8
4534,false,8
4548,false,8
4558,false,8
4591,false,8
4592,false,8
4599,false,8
4605,false,8
4606,false,8
4608,false,8
4654,false,8
4664,false,8
4672,false,8
4687,false,8
4690,false,8
4698,false,8
4699,false,8
4707,false,8
4721,false,8
4723,false,8
4746,false,8
4780,false,8
4781,false,8
4791,false,8
4795,false,8
4799,false,8
4800,false,8
4802,false,8
4803,false,8
4805,false,8
4812,false,8
4814,false,8
4819,false,8
4824,false,8
4825,false,8
4836,false,8
4839,false,8
4863,false,8
4873,false,8
4878,false,8
4883,false,8
4900,false,8
4903,false,8
4909,false,8
4927,false,8
4939,false,8
4942,false,8
4946,false,8
4956,false,8
4962,false,8
4963,false,8
4967,false,8
4984,false,8
4996,false,8
5034,false,8
5063,false,8
5083,false,8
5094,false,8
5098,false,8
5104,false,8
5106,false,8
5113,false,8
5116,false,8
5121,false,8
5123,false,8
5132,false,8
5138,false,8
5144,false,8
5157,false,8
5163,false,8
5165,false,8
5168,false,8
5186,false,8
5188,false,8
5189,false,8
5206,false,8
5207,false,8
5219,false,8
5241,false,8
5243,false,8
5257,false,8
5271,false,8
5273,false,8
5279,false,8
5286,false,8
5294,false,8
5297,false,8
5315,false,8
5333,false,8
5344,false,8
5346,false,8
5355,false,8
5364,false,8
5368,false,8
5387,false,8
5390,false,8
5398,false,8
5404,false,8
5420,false,8
5425,false,8
5439,false,8
5449,false,8
5472,false,8
5473,false,8
5475,false,8
5493,false,8
5515,false,8
5518,false,8
5525,false,8
5532,false,8
5534,false,8
5551,false,8
5558,false,8
5568,false,8
5581,false,8
5583,false,8
5595,false,8
5622,false,8
5632,false,8
5636,false,8
5641,false,8
5643,false,8
5654,false,8
5658,false,8
5662,false,8
5673,false,8
5682,false,8
5699,false,8
5703,false,8
5711,false,8
5715,false,8
5720,false,8
5735,false,8
5762,false,8
5764,false,8
5772,false,8
5777,false,8
5788,false,8
5790,false,8
5797,false,8
5810,false,8
5821,false,8
5846,false,8
5850,false,8
5862,false,8
5865,false,8
5867,false,8
5869,false,8
5882,false,8
5892,false,8
5901,false,8
5920,false,8
5924,false,8
5925,false,8
5928,false,8
5936,false,8
5959,false,8
5961,false,8
5972,false,8
5974,false,8
5979,false,8
5984,false,8
5997,false,8
6001,false,8
6011,false,8
6013,false,8
6021,false,8
6023,false,8
6033,false,8
6040,false,8
6044,false,8
6054,false,8
6060,false,8
6070,false,8
6076,false,8
6091,false,8
6094,false,8
6095,false,8
6106,false,8
6118,false,8
6124,false,8
6126,false,8
6147,false,8
6174,false,8
6200,false,8
6205,false,8
6207,false,8
6210,false,8
6212,false,8
6213,false,8
6216,false,8
6227,false,8
6244,false,8
6256,false,8
6281,false,8
6286,false,8
6300,false,8
6302,false,8
6310,false,8
6316,false,8
6320,false,8
6323,false,8
6325,false,8
6326,false,8
6344,false,8
6368,false,8
6381,false,8
6386,false,8
6399,false,8
6400,false,8
6401,false,8
6420,false,8
6425,false,8
6442,false,8
6456,false,8
6459,false,8
6460,false,8
6480,false,8
6483,false,8
6492,false,8
6496,false,8
6507,false,8
6514,false,8
6523,false,8
6528,false,8
6536,false,8
6545,false,8
6548,false,8
6559,false,8
6564,false,8
6567,false,8
6571,false,8
6586,false,8
6591,false,8
6597,false,8
6602,false,8
6603,false,8
6611,false,8
6612,false,8
6629,false,8
6634,false,8
6651,false,8
6654,false,8
6664,false,8
6682,false,8
6693,false,8
6694,false,8
6695,false,8
6711,false,8
6712,false,8
6723,false,8
6746,false,8
6781,false,8
6784,false,8
6787,false,8
6789,false,8
6800,false,8
6801,false,8
6833,false,8
6839,false,8
6848,false,8
6855,false,8
6858,false,8
6860,false,8
6875,false,8
6885,false,8
6900,false,8
6905,false,8
6909,false,8
6919,false,8
6920,false,8
6925,false,8
6929,false,8
6935,false,8
6956,false,8
6963,false,8
6964,false,8
6974,false,8
6975,false,8
6977,false,8
6985,false,8
7043,false,8
7082,false,8
7089,false,8
7104,false,8
7152,false,8
7154,false,8
7167,false,8
7180,false,8
7184,false,8
7187,false,8
7190,false,8
7196,false,8
7197,false,8
7205,false,8
7209,false,8
7211,false,8
7224,false,8
7233,false,8
7237,false,8
7253,false,8
7264,false,8
7278,false,8
7287,false,8
7319,false,8
7325,false,8
7359,false,8
7376,false,8
7383,false,8
7387,false,8
7391,false,8
7414,false,8
7439,false,8
7446,false,8
7448,false,8
7456,false,8
7469,false,8
7474,false,8
7477,false,8
7499,false,8
7511,false,8
7521,false,8
7540,false,8
7551,false,8
7555,false,8
7566,false,8
7595,false,8
7622,false,8
7639,false,8
7641,false,8
7644,false,8
7671,false,8
7703,false,8
7713,false,8
7716,false,8
7717,false,8
7744,false,8
7768,false,8
7776,false,8
7790,false,8
7818,false,8
7829,false,8
7839,false,8
7857,false,8
7864,false,8
7867,false,8
7870,false,8
7878,false,8
7886,false,8
7892,false,8
7905,false,8
7914,false,8
7918,false,8
7919,false,8
7927,false,8
7932,false,8
7936,false,8
7944,false,8
7947,false,8
7951,false,8
7974,false,8
7975,false,8
8019,false,8
8021,false,8
8024,false,8
8027,false,8
8049,false,8
8052,false,8
8066,false,8
8067,false,8
8104,false,8
8115,false,8
8117,false,8
8120,false,8
8141,false,8
8174,false,8
8175,false,8
8179,false,8
8191,false,8
8194,false,8
8198,false,8
8208,false,8
8211,false,8
8220,false,8
8224,false,8
8225,false,8
8249,false,8
8252,false,8
8257,false,8
8260,false,8
8263,false,8
8296,false,8
8302,false,8
8304,false,8
8308,false,8
8314,false,8
8317,false,8
8325,false,8
8327,false,8
8328,false,8
8334,false,8
8337,false,8
8350,false,8
8352,false,8
8356,false,8
8363,false,8
8365,false,8
8368,false,8
8390,false,8
8396,false,8
8399,false,8
8404,false,8
8406,false,8
8408,false,8
8413,false,8
8421,false,8
8428,false,8
8431,false,8
8432,false,8
8442,false,8
8451,false,8
8463,false,8
8464,false,8
8474,false,8
8485,false,8
8493,false,8
8506,false,8
8527,false,8
8537,false,8
8547,false,8
8556,false,8
8559,false,8
8567,false,8
8573,false,8
8577,false,8
8603,false,8
8606,false,8
8610,false,8
8633,false,8
8635,false,8
8671,false,8
8672,false,8
8687,false,8
8710,false,8
8722,false,8
8726,false,8
8754,false,8
8758,false,8
8765,false,8
8782,false,8
8785,false,8
8792,false,8
8793,false,8
8799,false,8
8805,false,8
8817,false,8
8823,false,8
8833,false,8
8836,false,8
8841,false,8
8844,false,8
8852,false,8
8860,false,8
8861,false,8
8866,false,8
8867,false,8
8869,false,8
8873,false,8
8883,false,8
8885,false,8
8890,false,8
8892,false,8
8902,false,8
8923,false,8
8933,false,8
8947,false,8
8951,false,8
8955,false,8
8958,false,8
8966,false,8
8967,false,8
8969,false,8
8972,false,8
8986,false,8
8994,false,8
8999,false,8
9003,false,8
9015,false,8
9023,false,8
9030,false,8
9037,false,8
9059,false,8
9064,false,8
9072,false,8
9073,false,8
9089,false,8
9090,false,8
9101,false,8
9107,false,8
9115,false,8
9121,false,8
9132,false,8
9143,false,8
9161,false,8
9162,false,8
9192,false,8
9199,false,8
9208,false,8
9209,false,8
9215,false,8
9231,false,8
9252,false,8
9256,false,8
9260,false,8
9267,false,8
9271,false,8
9276,false,8
9278,false,8
9281,false,8
9282,false,8
9286,false,8
9295,false,8
9324,false,8
9325,false,8
9329,false,8
9331,false,8
9337,false,8
9344,false,8
9349,false,8
9358,false,8
9369,false,8
9373,false,8
9383,false,8
9393,false,8
9403,false,8
9430,false,8
9443,false,8
9446,false,8
9452,false,8
9453,false,8
9457,false,8
9469,false,8
9497,false,8
9519,false,8
9521,false,8
9531,false,8
9538,false,8
9548,false,8
9551,false,8
9561,false,8
9604,false,8
9616,false,8
9624,false,8
9629,false,8
9634,false,8
9638,false,8
9639,false,8
9647,false,8
9657,false,8
9659,false,8
9669,false,8
9671,false,8
9672,false,8
9676,false,8
9734,false,8
9736,false,8
9755,false,8
9760,false,8
9768,false,8
9776,false,8
9796,false,8
9803,false,8
9807,false,8
9811,false,8
9820,false,8
9834,false,8
9837,false,8
9839,false,8
9840,false,8
9860,false,8
9877,false,8
9882,false,8
9884,false,8
9907,false,8
9909,false,8
9932,false,8
9935,false,8
9944,false,8
9950,false,8
9952,false,8
9957,false,8
9964,false,8
9965,false,8
9966,false,8
9969,false,8
9982,false,8
9990,false,8
9997,false,8
123,false,7
129,false,7
132,false,7
137,false,7
139,false,7
153,false,7
154,false,7
164,false,7
166,false,7
168,false,7
177,false,7
182,false,7
195,false,7
196,false,7
201,false,7
209,false,7
216,false,7
219,false,7
224,false,7
225,false,7
230,false,7
246,false,7
263,false,7
264,false,7
266,false,7
273,false,7
288,false,7
292,false,7
296,false,7
301,false,7
322,false,7
331,false,7
344,false,7
345,false,7
347,false,7
358,false,7
386,false,7
393,false,7
394,false,7
395,false,7
398,false,7
407,false,7
414,false,7
420,false,7
421,false,7
422,false,7
425,false,7
438,false,7
440,false,7
444,false,7
460,false,7
464,false,7
479,false,7
489,false,7
491,false,7
496,false,7
506,false,7
507,false,7
509,false,7
526,false,7
551,false,7
555,false,7
559,false,7
564,false,7
565,false,7
568,false,7
569,false,7
578,false,7
579,false,7
583,false,7
588,false,7
598,false,7
610,false,7
613,false,7
617,false,7
626,false,7
628,false,7
637,false,7
640,false,7
649,false,7
651,false,7
661,false,7
662,false,7
671,false,7
675,false,7
679,false,7
688,false,7
703,false,7
704,false,7
706,false,7
719,false,7
745,false,7
749,false,7
756,false,7
757,false,7
767,false,7
769,false,7
787,false,7
790,false,7
804,false,7
808,false,7
817,false,7
819,false,7
824,false,7
836,false,7
855,false,7
856,false,7
858,false,7
861,false,7
883,false,7
887,false,7
890,false,7
891,false,7
893,false,7
895,false,7
898,false,7
902,false,7
904,false,7
907,false,7
931,false,7
932,false,7
933,false,7
948,false,7
952,false,7
975,false,7
978,false,7
986,false,7
993,false,7
994,false,7
995,false,7
1002,false,7
1029,false,7
1035,false,7
1040,false,7
1052,false,7
1055,false,7
1067,false,7
1092,false,7
1111,false,7
1113,false,7
1130,false,7
1138,false,7
1139,false,7
1156,false,7
1163,false,7
1165,false,7
1168,false,7
1169,false,7
1183,false,7
1221,false,7
1235,false,7
1239,false,7
1241,false,7
1243,false,7
1249,false,7
1250,false,7
1251,false,7
1260,false,7
1275,false,7
1287,false,7
1288,false,7
1313,false,7
1316,false,7
1324,false,7
1340,false,7
1348,false,7
1356,false,7
1361,false,7
1366,false,7
1367,false,7
1375,false,7
1388,false,7
1391,false,7
1393,false,7
1397,false,7
1404,false,7
1410,false,7
1417,false,7
1443,false,7
1474,false,7
1487,false,7
1490,false,7
1493,false,7
1503,false,7
1508,false,7
1519,false,7
1544,false,7
1548,false,7
1551,false,7
1560,false,7
1581,false,7
1598,false,7
1606,false,7
1610,false,7
1614,false,7
1631,false,7
1640,false,7
1641,false,7
1654,false,7
1679,false,7
1690,false,7
1698,false,7
1724,false,7
1730,false,7
1735,false,7
1736,false,7
1738,false,7
1741,false,7
1751,false,7
1755,false,7
1762,false,7
1770,false,7
1772,false,7
1779,false,7
1782,false,7
1785,false,7
1786,false,7
1800,false,7
1806,false,7
1807,false,7
1830,false,7
1836,false,7
1842,false,7
1859,false,7
1877,false,7
1880,false,7
1890,false,7
1899,false,7
1903,false,7
1913,false,7
1915,false,7
1930,false,7
1940,false,7
1949,false,7
1961,false,7
1963,false,7
1969,false,7
1982,false,7
1990,false,7
1994,false,7
1997,false,7
2008,false,7
2019,false,7
2030,false,7
2049,false,7
2055,false,7
2080,false,7
2082,false,7
2085,false,7
2087,false,7
2090,false,7
2093,false,7
2095,false,7
2111,false,7
2115,false,7
2117,false,7
2119,false,7
2121,false,7
2126,false,7
2131,false,7
2145,false,7
2153,false,7
2154,false,7
2184,false,7
2193,false,7
2198,false,7
2209,false,7
2210,false,7
2218,false,7
2240,false,7
2246,false,7
2255,false,7
2259,false,7
2261,false,7
2268,false,7
2273,false,7
2274,false,7
2280,false,7
2283,false,7
2285,false,7
2291,false,7
2292,false,7
2301,false,7
2312,false,7
2315,false,7
2320,false,7
2323,false,7
2327,false,7
2353,false,7
2364,false,7
2370,false,7
2375,false,7
2377,false,7
2382,false,7
2385,false,7
2395,false,7
2396,false,7
2397,false,7
2399,false,7
2409,false,7
2415,false,7
2419,false,7
2426,false,7
2451,false,7
2457,false,7
2461,false,7
2474,false,7
2482,false,7
2498,false,7
2499,false,7
2517,false,7
2544,false,7
2549,false,7
2560,false,7
2569,false,7
2586,false,7
2593,false,7
2598,false,7
2601,false,7
2603,false,7
2609,false,7
2616,false,7
2622,false,7
2625,false,7
2636,false,7
2650,false,7
2657,false,7
2665,false,7
2681,false,7
2684,false,7
2687,false,7
2705,false,7
2706,false,7
2725,false,7
2733,false,7
2736,false,7
2745,false,7
2751,false,7
2763,false,7
2765,false,7
2770,false,7
2775,false,7
2777,false,7
2780,false,7
2793,false,7
2803,false,7
2810,false,7
2818,false,7
2826,false,7
2830,false,7
2865,false,7
2871,false,7
2907,false,7
2917,false,7
2925,false,7
2931,false,7
2946,false,7
2950,false,7
2960,false,7
2963,false,7
2964,false,7
2973,false,7
2976,false,7
2981,false,7
2989,false,7
2993,false,7
2995,false,7
2998,false,7
2999,false,7
3002,false,7
3011,false,7
3025,false,7
3038,false,7
3045,false,7
3046,false,7
3050,false,7
3056,false,7
3059,false,7
3072,false,7
3075,false,7
3086,false,7
3106,false,7
3107,false,7
3110,false,7
3113,false,7
3121,false,7
3126,false,7
3127,false,7
3133,false,7
3148,false,7
3160,false,7
3164,false,7
3167,false,7
3183,false,7
3187,false,7
3209,false,7
3216,false,7
3222,false,7
3223,false,7
3225,false,7
3239,false,7
3242,false,7
3244,false,7
3255,false,7
3257,false,7
3260,false,7
3282,false,7
3283,false,7
3298,false,7
3306,false,7
3319,false,7
3324,false,7
3327,false,7
3336,false,7
3337,false,7
3351,false,7
3354,false,7
3360,false,7
3369,false,7
3380,false,7
3423,false,7
3430,false,7
3432,false,7
3438,false,7
3442,false,7
3449,false,7
3451,false,7
3452,false,7
3454,false,7
3461,false,7
3490,false,7
3504,false,7
3509,false,7
3511,false,7
3518,false,7
3519,false,7
3536,false,7
3537,false,7
3555,false,7
3569,false,7
3575,false,7
3576,false,7
3590,false,7
3591,false,7
3593,false,7
3599,false,7
3616,false,7
3623,false,7
3626,false,7
3638,false,7
3640,false,7
3645,false,7
3649,false,7
3651,false,7
3653,false,7
3654,false,7
3656,false,7
3663,false,7
3664,false,7
3667,false,7
3678,false,7
3683,false,7
3688,false,7
3693,false,7
3694,false,7
3729,false,7
3730,false,7
3732,false,7
3734,false,7
3742,false,7
3756,false,7
3759,false,7
3761,false,7
3768,false,7
3772,false,7
3784,false,7
3794,false,7
3803,false,7
3809,false,7
3814,false,7
3820,false,7
3821,false,7
3822,false,7
3829,false,7
3830,false,7
3832,false,7
3833,false,7
3840,false,7
3842,false,7
3848,false,7
3849,false,7
3850,false,7
3868,false,7
3878,false,7
3887,false,7
3893,false,7
3894,false,7
3896,false,7
3905,false,7
3908,false,7
3911,false,7
3928,false,7
3939,false,7
3946,false,7
3963,false,7
3976,false,7
3977,false,7
3980,false,7
3982,false,7
3991,false,7
3992,false,7
3999,false,7
4001,false,7
4008,false,7
4013,false,7
4017,false,7
4025,false,7
4030,false,7
4037,false,7
4043,false,7
4044,false,7
4047,false,7
4051,false,7
4052,false,7
4056,false,7
4064,false,7
4078,false,7
4079,false,7
4090,false,7
4100,false,7
4115,false,7
4117,false,7
4121,false,7
4138,false,7
4144,false,7
4149,false,7
4153,false,7
4158,false,7
4174,false,7
4175,false,7
4177,false,7
4188,false,7
4195,false,7
4209,false,7
4212,false,7
4226,false,7
4228,false,7
4239,false,7
4244,false,7
4258,false,7
4261,false,7
4267,false,7
4275,false,7
4277,false,7
4278,false,7
4308,false,7
4313,false,7
4314,false,7
4319,false,7
4323,false,7
4326,false,7
4328,false,7
4349,false,7
4362,false,7
4371,false,7
4372,false,7
4379,false,7
4380,false,7
4383,false,7
4398,false,7
4401,false,7
4429,false,7
4437,false,7
4447,false,7
4466,false,7
4467,false,7
4475,false,7
4485,false,7
4492,false,7
4502,false,7
4504,false,7
4520,false,7
4521,false,7
4533,false,7
4535,false,7
4540,false,7
4557,false,7
4566,false,7
4571,false,7
4575,false,7
4589,false,7
4595,false,7
4633,false,7
4649,false,7
4655,false,7
4658,false,7
4682,false,7
4683,false,7
4686,false,7
4689,false,7
4691,false,7
4701,false,7
4708,false,7
4717,false,7
4719,false,7
4720,false,7
4726,false,7
4733,false,7
4747,false,7
4749,false,7
4751,false,7
4752,false,7
4755,false,7
4757,false,7
4759,false,7
4761,false,7
4763,false,7
4769,false,7
4773,false,7
4774,false,7
4783,false,7
4787,false,7
4793,false,7
4797,false,7
4828,false,7
4831,false,7
4833,false,7
4851,false,7
4869,false,7
4870,false,7
4876,false,7
4889,false,7
4904,false,7
4910,false,7
4915,false,7
4919,false,7
4934,false,7
4941,false,7
4944,false,7
4948,false,7
4953,false,7
4958,false,7
4978,false,7
4993,false,7
4995,false,7
4999,false,7
5011,false,7
5012,false,7
5020,false,7
5021,false,7
5022,false,7
5030,false,7
5031,false,7
5032,false,7
5038,false,7
5039,false,7
5046,false,7
5047,false,7
5050,false,7
5057,false,7
5062,false,7
5087,false,7
5102,false,7
5107,false,7
5111,false,7
5118,false,7
5139,false,7
5141,false,7
5142,false,7
5147,false,7
5156,false,7
5176,false,7
5179,false,7
5181,false,7
5190,false,7
5199,false,7
5209,false,7
5215,false,7
5217,false,7
5220,false,7
5231,false,7
5238,false,7
5245,false,7
5249,false,7
5255,false,7
5260,false,7
5268,false,7
5270,false,7
5277,false,7
5278,false,7
5293,false,7
5298,false,7
5304,false,7
5308,false,7
5312,false,7
5317,false,7
5320,false,7
5322,false,7
5323,false,7
5332,false,7
5341,false,7
5348,false,7
5350,false,7
5353,false,7
5361,false,7
5363,false,7
5378,false,7
5399,false,7
5402,false,7
5407,false,7
5410,false,7
5411,false,7
5430,false,7
5434,false,7
5440,false,7
5444,false,7
5447,false,7
5454,false,7
5455,false,7
5461,false,7
5470,false,7
5474,false,7
5478,false,7
5487,false,7
5490,false,7
5495,false,7
5497,false,7
5502,false,7
5505,false,7
5509,false,7
5512,false,7
5520,false,7
5530,false,7
5542,false,7
5543,false,7
5544,false,7
5545,false,7
5552,false,7
5569,false,7
5570,false,7
5571,false,7
5577,false,7
5580,false,7
5582,false,7
5589,false,7
5593,false,7
5597,false,7
5606,false,7
5609,false,7
5612,false,7
5613,false,7
5631,false,7
5637,false,7
5640,false,7
5645,false,7
5646,false,7
5674,false,7
5683,false,7
5695,false,7
5700,false,7
5702,false,7
5722,false,7
5728,false,7
5730,false,7
5740,false,7
5748,false,7
5758,false,7
5763,false,7
5792,false,7
5802,false,7
5804,false,7
5809,false,7
5811,false,7
5812,false,7
5824,false,7
5829,false,7
5833,false,7
5863,false,7
5871,false,7
5873,false,7
5874,false,7
5877,false,7
5878,false,7
5885,false,7
5889,false,7
5893,false,7
5895,false,7
5896,false,7
5898,false,7
5904,false,7
5906,false,7
5911,false,7
5915,false,7
5916,false,7
5918,false,7
5926,false,7
5929,false,7
5932,false,7
5944,false,7
5954,false,7
5964,false,7
5975,false,7
5980,false,7
5985,false,7
5986,false,7
5987,false,7
5989,false,7
5991,false,7
5993,false,7
5998,false,7
6000,false,7
6003,false,7
6014,false,7
6015,false,7
6020,false,7
6028,false,7
6036,false,7
6047,false,7
6055,false,7
6062,false,7
6073,false,7
6074,false,7
6088,false,7
6089,false,7
6090,false,7
6099,false,7
6101,false,7
6105,false,7
6108,false,7
6120,false,7
6127,false,7
6132,false,7
6145,false,7
6154,false,7
6155,false,7
6158,false,7
6164,false,7
6165,false,7
6171,false,7
6184,false,7
6197,false,7
6214,false,7
6226,false,7
6228,false,7
6232,false,7
6234,false,7
6239,false,7
6242,false,7
6247,false,7
6249,false,7
6254,false,7
6260,false,7
6267,false,7
6268,false,7
6273,false,7
6274,false,7
6276,false,7
6280,false,7
6284,false,7
6299,false,7
6306,false,7
6337,false,7
6341,false,7
6355,false,7
6359,false,7
6361,false,7
6363,false,7
6369,false,7
6378,false,7
6383,false,7
6388,false,7
6395,false,7
6403,false,7
6405,false,7
6419,false,7
6421,false,7
6423,false,7
6440,false,7
6449,false,7
6465,false,7
6467,false,7
6470,false,7
6481,false,7
6490,false,7
6494,false,7
6508,false,7
6511,false,7
6512,false,7
6526,false,7
6532,false,7
6534,false,7
6560,false,7
6580,false,7
6581,false,7
6582,false,7
6583,false,7
6587,false,7
6593,false,7
6594,false,7
6613,false,7
6623,false,7
6645,false,7
6646,false,7
6667,false,7
6679,false,7
6698,false,7
6699,false,7
6700,false,7
6713,false,7
6715,false,7
6724,false,7
6729,false,7
6730,false,7
6741,false,7
6747,false,7
6755,false,7
6775,false,7
6776,false,7
6785,false,7
6788,false,7
6793,false,7
6798,false,7
6820,false,7
6822,false,7
6825,false,7
6826,false,7
6836,false,7
6843,false,7
6849,false,7
6859,false,7
6870,false,7
6884,false,7
6887,false,7
6895,false,7
6902,false,7
6910,false,7
6917,false,7
6926,false,7
6932,false,7
6940,false,7
6941,false,7
6947,false,7
6950,false,7
6962,false,7
6969,false,7
6979,false,7
6986,false,7
6990,false,7
6994,false,7
6995,false,7
6999,false,7
7008,false,7
7009,false,7
7013,false,7
7029,false,7
7030,false,7
7046,false,7
7056,false,7
7060,false,7
7065,false,7
7070,false,7
7076,false,7
7086,false,7
7097,false,7
7099,false,7
7100,false,7
7103,false,7
7105,false,7
7108,false,7
7115,false,7
7116,false,7
7117,false,7
7124,false,7
7126,false,7
7137,false,7
7145,false,7
7169,false,7
7176,false,7
7177,false,7
7192,false,7
7217,false,7
7220,false,7
7234,false,7
7243,false,7
7245,false,7
7257,false,7
7275,false,7
7283,false,7
7286,false,7
7291,false,7
7297,false,7
7303,false,7
7307,false,7
7312,false,7
7313,false,7
7315,false,7
7328,false,7
7341,false,7
7343,false,7
7362,false,7
7374,false,7
7378,false,7
7381,false,7
7382,false,7
7388,false,7
7395,false,7
7397,false,7
7400,false,7
7403,false,7
7404,false,7
7417,false,7
7418,false,7
7428,false,7
7438,false,7
7443,false,7
7453,false,7
7467,false,7
7471,false,7
7491,false,7
7494,false,7
7496,false,7
7502,false,7
7506,false,7
7512,false,7
7515,false,7
7517,false,7
7518,false,7
7557,false,7
7558,false,7
7562,false,7
7564,false,7
7574,false,7
7580,false,7
7583,false,7
7585,false,7
7591,false,7
7601,false,7
7605,false,7
7607,false,7
7608,false,7
7613,false,7
7619,false,7
7631,false,7
7642,false,7
7655,false,7
7657,false,7
7665,false,7
7667,false,7
7668,false,7
7682,false,7
7688,false,7
7693,false,7
7694,false,7
7700,false,7
7705,false,7
7708,false,7
7719,false,7
7743,false,7
7748,false,7
7750,false,7
7758,false,7
7767,false,7
7770,false,7
7775,false,7
7787,false,7
7792,false,7
7809,false,7
7812,false,7
7816,false,7
7850,false,7
7862,false,7
7866,false,7
7871,false,7
7880,false,7
7891,false,7
7895,false,7
7896,false,7
7909,false,7
7912,false,7
7920,false,7
7923,false,7
7924,false,7
7940,false,7
7943,false,7
7950,false,7
7954,false,7
7962,false,7
7966,false,7
7978,false,7
7984,false,7
7987,false,7
7989,false,7
7998,false,7
8001,false,7
8003,false,7
8008,false,7
8009,false,7
8014,false,7
8017,false,7
8047,false,7
8063,false,7
8083,false,7
8093,false,7
8097,false,7
8098,false,7
8114,false,7
8116,false,7
8122,false,7
8125,false,7
8131,false,7
8145,false,7
8146,false,7
8151,false,7
8161,false,7
8167,false,7
8170,false,7
8178,false,7
8187,false,7
8206,false,7
8213,false,7
8216,false,7
8217,false,7
8233,false,7
8266,false,7
8267,false,7
8286,false,7
8294,false,7
8299,false,7
8307,false,7
8312,false,7
8321,false,7
8338,false,7
8340,false,7
8353,false,7
8355,false,7
8358,false,7
8370,false,7
8377,false,7
8387,false,7
8389,false,7
8395,false,7
8429,false,7
8430,false,7
8438,false,7
8456,false,7
8477,false,7
8484,false,7
8486,false,7
8489,false,7
8507,false,7
8510,false,7
8511,false,7
8512,false,7
8514,false,7
8520,false,7
8521,false,7
8531,false,7
8536,false,7
8544,false,7
8561,false,7
8563,false,7
8570,false,7
8586,false,7
8589,false,7
8600,false,7
8602,false,7
8611,false,7
8614,false,7
8616,false,7
8619,false,7
8620,false,7
8621,false,7
8623,false,7
8628,false,7
8637,false,7
8662,false,7
8668,false,7
8676,false,7
8677,false,7
8706,false,7
8711,false,7
8712,false,7
8713,false,7
8717,false,7
8719,false,7
8731,false,7
8732,false,7
8737,false,7
8742,false,7
8747,false,7
8749,false,7
8751,false,7
8753,false,7
8755,false,7
8767,false,7
8781,false,7
8784,false,7
8786,false,7
8796,false,7
8798,false,7
8800,false,7
8803,false,7
8810,false,7
8814,false,7
8815,false,7
8820,false,7
8838,false,7
8842,false,7
8846,false,7
8847,false,7
8850,false,7
8856,false,7
8872,false,7
8881,false,7
8882,false,7
8888,false,7
8893,false,7
8906,false,7
8914,false,7
8943,false,7
8944,false,7
8948,false,7
8963,false,7
8965,false,7
8976,false,7
8978,false,7
8979,false,7
8980,false,7
8984,false,7
8988,false,7
8992,false,7
9000,false,7
9006,false,7
9012,false,7
9014,false,7
9017,false,7
9024,false,7
9034,false,7
9057,false,7
9076,false,7
9110,false,7
9114,false,7
9136,false,7
9138,false,7
9142,false,7
9154,false,7
9165,false,7
9175,false,7
9181,false,7
9196,false,7
9198,false,7
9202,false,7
9206,false,7
9214,false,7
9234,false,7
9264,false,7
9269,false,7
9272,false,7
9274,false,7
9275,false,7
9277,false,7
9279,false,7
9287,false,7
9289,false,7
9294,false,7
9298,false,7
9303,false,7
9313,false,7
9315,false,7
9322,false,7
9335,false,7
9338,false,7
9341,false,7
9350,false,7
9356,false,7
9359,false,7
9371,false,7
9372,false,7
9376,false,7
9380,false,7
9381,false,7
9384,false,7
9396,false,7
9397,false,7
9400,false,7
9401,false,7
9409,false,7
9411,false,7
9419,false,7
9420,false,7
9425,false,7
9442,false,7
9454,false,7
9455,false,7
9456,false,7
9470,false,7
9478,false,7
9482,false,7
9485,false,7
9491,false,7
9505,false,7
9510,false,7
9511,false,7
9516,false,7
9522,false,7
9525,false,7
9530,false,7
9534,false,7
9536,false,7
9547,false,7
9557,false,7
9577,false,7
9578,false,7
9579,false,7
9584,false,7
